scene,param_group,param_value,cgvqm_score,mean_frame_error,max_frame_error,min_frame_error,std_frame_error,num_frames
resto-fwd,num_samples,32,98.18177795410156,1.8182213866710664,6.538005352020264,0.38380834460258484,0.9853408685514881,150
resto-fwd,num_samples,4,98.12844848632812,1.8715481456120808,6.991121768951416,0.38590508699417114,1.0816520283551476,150
resto-fwd,num_samples,64,98.1714859008789,1.82851671397686,6.847563743591309,0.3741300702095032,1.0161311822852876,150
resto-fwd,num_samples,8,98.18504333496094,1.8149595352013905,6.3955817222595215,0.38551056385040283,0.9778102815899808,150
resto-fwd,filter_size,0.1,98.18424987792969,1.8157491006453832,6.416040897369385,0.3853257894515991,0.9806288098476322,150
resto-fwd,filter_size,0.25,98.17308807373047,1.826908371647199,6.762025833129883,0.385714590549469,1.0128066029824923,150
resto-fwd,filter_size,0.5,98.18476104736328,1.8152402140696844,6.395784854888916,0.38549450039863586,0.979501122628365,150
resto-fwd,filter_size,0.7,98.17330169677734,1.8267019005616505,6.7689337730407715,0.38578125834465027,1.0128829736248774,150
resto-fwd,filter_size,0.9,98.18451690673828,1.8154809763034185,6.408341407775879,0.3855515718460083,0.9798718393475507,150
resto-fwd,filter_size,0.95,98.17304229736328,1.8269564819335937,6.760214328765869,0.38596421480178833,1.0128763544966588,150
resto-fwd,filter_size,1.0,98.18502044677734,1.8149793434143067,6.406991958618164,0.3850499987602234,0.9789752689810132,150
resto-fwd,hist_percent,1,98.17369079589844,1.826308824221293,6.750750541687012,0.3858184516429901,1.0112568436905711,150
resto-fwd,hist_percent,10,98.1732406616211,1.82675779402256,6.763111591339111,0.38580530881881714,1.0125514354461813,150
resto-fwd,hist_percent,100,98.18389129638672,1.8161112531026204,6.41131067276001,0.38561517000198364,0.9808330062111055,150
resto-fwd,hist_percent,125,98.29774475097656,1.7022523387273152,6.312063217163086,0.38209953904151917,0.917124638335719,150
resto-fwd,hist_percent,15,98.18424224853516,1.8157575402657191,6.414052963256836,0.3855551481246948,0.9809805839196994,150
resto-fwd,hist_percent,150,98.41365814208984,1.5863433448473612,5.7047553062438965,0.38077279925346375,0.812126090414242,150
resto-fwd,hist_percent,200,98.47923278808594,1.5207657392819722,5.643524169921875,0.37852033972740173,0.7819311904939444,150
resto-fwd,hist_percent,30,98.17277526855469,1.8272287287314732,6.763466835021973,0.38579437136650085,1.0130413471696638,150
resto-fwd,hist_percent,5,98.18475341796875,1.8152468164761861,6.403650283813477,0.3856967091560364,0.9795330118357981,150
resto-fwd,hist_percent,50,98.18370056152344,1.8163000524044037,6.411254405975342,0.3854905068874359,0.9810757952027829,150
resto-fwd,hist_percent,75,98.17314910888672,1.8268487830956777,6.7608747482299805,0.3857226073741913,1.0124412738142134,150
resto-pan,alpha_weight,0.01,98.18122100830078,1.8187789469957352,6.608748912811279,0.4122985899448395,1.0407360621409127,150
resto-pan,alpha_weight,0.02,98.194580078125,1.8054229613145192,6.421478271484375,0.4122776985168457,1.0178716977927214,150
resto-pan,alpha_weight,0.04,98.21052551269531,1.7894709155956905,6.382264137268066,0.41226890683174133,0.994322677017805,150
resto-pan,alpha_weight,0.06,98.23435974121094,1.7656431152423222,6.069252014160156,0.4122626483440399,0.9564862929442587,150
resto-pan,alpha_weight,0.1,98.2612533569336,1.7387488873799641,5.825658321380615,0.4121173918247223,0.912917921970551,150
resto-pan,alpha_weight,0.2,98.31888580322266,1.6811178147792816,4.855086326599121,0.4120367467403412,0.8190042237962024,150
resto-pan,alpha_weight,0.5,98.35118865966797,1.6488138955831528,4.041981220245361,0.41222673654556274,0.7693084883776671,150
resto-pan,alpha_weight,0.6,98.34732055664062,1.6526756324370702,4.2769927978515625,0.412126749753952,0.7811024693998786,150
resto-pan,alpha_weight,0.7,98.3318099975586,1.6681908971071244,4.591456890106201,0.4122715890407562,0.8106868079961913,150
resto-pan,alpha_weight,0.8,98.31430053710938,1.685697529911995,4.960151195526123,0.4123484492301941,0.8444469174705846,150
resto-pan,alpha_weight,0.9,98.2891616821289,1.7108361846208573,5.383704662322998,0.4125797748565674,0.8913345414295605,150
resto-pan,alpha_weight,1.0,98.26527404785156,1.7347292172908784,5.871609210968018,0.41220876574516296,0.9423246400734668,150
resto-pan,num_samples,16,98.1994400024414,1.8005633703867594,6.519404411315918,0.4230620563030243,1.0102371861995512,150
resto-pan,num_samples,32,98.19271087646484,1.8072899276018142,6.1545023918151855,0.4223536252975464,0.9998617784115694,150
resto-pan,num_samples,4,98.20552062988281,1.7944804910818737,6.561201095581055,0.41760924458503723,1.0257453854205645,150
resto-pan,num_samples,64,98.18605041503906,1.8139483590920766,6.278436183929443,0.422440767288208,1.0086975441322001,150
resto-pan,num_samples,8,98.21444702148438,1.7855492774645487,6.2683844566345215,0.41224589943885803,0.9873628550996788,150
resto-pan,filter_size,0.1,98.2151870727539,1.7848110528786978,6.262484073638916,0.4124792814254761,0.9872713919220244,150
resto-pan,filter_size,0.25,98.2117919921875,1.7882085462411246,6.383456230163574,0.4122549593448639,0.994436105991282,150
resto-pan,filter_size,0.5,98.21502685546875,1.7849758553504944,6.258979320526123,0.4122980535030365,0.9868776638210288,150
resto-pan,filter_size,0.7,98.21014404296875,1.7898536475499471,6.391340255737305,0.4123702645301819,0.9956634381490272,150
resto-pan,filter_size,0.9,98.21436309814453,1.7856392645835877,6.258006572723389,0.41223201155662537,0.9869886038871603,150
resto-pan,filter_size,0.95,98.2096176147461,1.790384230017662,6.393643379211426,0.41195422410964966,0.9960037654435657,150
resto-pan,filter_size,1.0,98.21659851074219,1.7834043482939401,6.247653961181641,0.4120025932788849,0.9856857444711046,150
resto-pan,hist_percent,1,98.21018981933594,1.7898091538747152,6.384399890899658,0.4123240113258362,0.9947629449579559,150
resto-pan,hist_percent,10,98.20942687988281,1.7905741771062216,6.407829761505127,0.4126550853252411,0.9968922241394034,150
resto-pan,hist_percent,100,98.21629333496094,1.783706774910291,6.248164653778076,0.4122219383716583,0.9862345492013369,150
resto-pan,hist_percent,125,98.21186828613281,1.7881326647599538,5.848079681396484,0.4361158311367035,0.9338790268888952,150
resto-pan,hist_percent,15,98.21446228027344,1.785534992814064,6.263167858123779,0.41230151057243347,0.9874692635780922,150
resto-pan,hist_percent,150,98.28729248046875,1.7127093801895776,5.344661712646484,0.4124327600002289,0.8836037280389246,150
resto-pan,hist_percent,200,98.28196716308594,1.7180363126595815,4.956357002258301,0.42193689942359924,0.8442179084375642,150
resto-pan,hist_percent,30,98.20916748046875,1.7908317828178406,6.407617092132568,0.41188791394233704,0.9970829540794028,150
resto-pan,hist_percent,5,98.21452331542969,1.7854791738589604,6.26369047164917,0.41199585795402527,0.9878524315379171,150
resto-pan,hist_percent,50,98.2141342163086,1.785867415467898,6.263184547424316,0.41212859749794006,0.9876510812161259,150
resto-pan,hist_percent,75,98.20997619628906,1.7900249016284944,6.390219211578369,0.4124164581298828,0.9956855862774661,150
scifi,alpha_weight,0.01,95.50546264648438,4.4945383874575295,17.514570236206055,0.8413414359092712,2.6006297287914784,150
scifi,alpha_weight,0.02,95.46253204345703,4.53746472120285,17.00000762939453,0.8603156805038452,2.562826574717168,150
scifi,alpha_weight,0.04,95.56620788574219,4.433792306184769,16.47311019897461,0.8067890405654907,2.518535962071363,150
scifi,alpha_weight,0.06,95.66856384277344,4.331438219547271,15.791521072387695,0.7655065655708313,2.463065517964268,150
scifi,alpha_weight,0.1,95.84485626220703,4.155144735972087,14.292465209960938,0.709686279296875,2.3576382706038523,150
scifi,alpha_weight,0.2,96.12857818603516,3.871420583327611,10.722128868103027,0.6364428997039795,2.1905939251002535,150
scifi,alpha_weight,0.5,96.34674835205078,3.653254675865173,10.540526390075684,0.5743066668510437,2.10630322645076,150
scifi,alpha_weight,0.6,96.32969665527344,3.6703068629900613,10.570103645324707,0.5741680860519409,2.1128551319705333,150
scifi,alpha_weight,0.7,96.29064178466797,3.7093548361460367,10.605231285095215,0.5783803462982178,2.1213743655657,150
scifi,alpha_weight,0.8,96.23287200927734,3.7671266547838846,10.648956298828125,0.5872769355773926,2.1323733001639282,150
scifi,alpha_weight,0.9,96.15967559814453,3.840325359106064,10.700443267822266,0.6002465486526489,2.149007979201405,150
scifi,alpha_weight,1.0,96.07119750976562,3.9288023670514423,10.757763862609863,0.6165118217468262,2.174764218249125,150
scifi,num_samples,16,95.50746154785156,4.49253587047259,17.675941467285156,0.8542262315750122,2.616538922432101,150
scifi,num_samples,32,95.56375885009766,4.436238322257996,16.329381942749023,0.8244357109069824,2.5096172807277304,150
scifi,num_samples,4,95.39128875732422,4.608708556493124,18.374296188354492,0.899050235748291,2.6996895480305723,150
scifi,num_samples,64,95.58261108398438,4.4173911190032955,15.876492500305176,0.7879447937011719,2.4691781103460055,150
scifi,num_samples,8,95.56583404541016,4.434163256486257,16.47677993774414,0.8070663213729858,2.5187465988975304,150
scifi,filter_size,0.1,95.56597137451172,4.434025720357895,16.472599029541016,0.8066237568855286,2.5186200312793963,150
scifi,filter_size,0.25,95.56634521484375,4.433655373255411,16.475603103637695,0.8067461848258972,2.5184952568250476,150
scifi,filter_size,0.5,95.56611633300781,4.433880960941314,16.477346420288086,0.8065569996833801,2.5187957449704994,150
scifi,filter_size,0.7,95.5658950805664,4.434101479053497,16.47552490234375,0.8064129948616028,2.5187588022448604,150
scifi,filter_size,0.9,95.5660400390625,4.433959894180298,16.4685115814209,0.8072733283042908,2.5181120386151497,150
scifi,filter_size,0.95,95.56588745117188,4.434109068314235,16.472858428955078,0.8070421814918518,2.5185377721061526,150
scifi,filter_size,1.0,95.56596374511719,4.434034748474757,16.476877212524414,0.8067842125892639,2.518784667070215,150
scifi,hist_percent,1,95.56633758544922,4.433662515481313,16.471946716308594,0.8063603639602661,2.5182679258349254,150
scifi,hist_percent,10,95.56672668457031,4.433269910017649,16.47171974182129,0.8066393733024597,2.5182111334707544,150
scifi,hist_percent,100,95.56658935546875,4.433413613637288,16.464387893676758,0.8067283034324646,2.5178652644245942,150
scifi,hist_percent,125,95.73979949951172,4.260199635028839,15.007080078125,0.7375028133392334,2.418613667435052,150
scifi,hist_percent,15,95.56622314453125,4.433779612779618,16.46839141845703,0.8068975806236267,2.518268634081975,150
scifi,hist_percent,150,95.93212127685547,4.067876803477605,13.578642845153809,0.653073251247406,2.32036305402545,150
scifi,hist_percent,200,96.13304138183594,3.8669624904791515,10.723647117614746,0.5922863483428955,2.1781772668321895,150
scifi,hist_percent,30,95.56605529785156,4.433944676319758,16.47140884399414,0.8067889213562012,2.518479488465925,150
scifi,hist_percent,5,95.566162109375,4.43383421699206,16.47718620300293,0.8068664073944092,2.5186123324979093,150
scifi,hist_percent,50,95.56642150878906,4.4335798366864525,16.473413467407227,0.8067450523376465,2.518456084672077,150
scifi,hist_percent,75,95.56621551513672,4.4337877241770425,16.465627670288086,0.8072152733802795,2.5178577095302925,150
subway-lookdown,alpha_weight,0.01,95.085693359375,4.914305207729339,26.166866302490234,0.6304937601089478,4.752121306365849,150
subway-lookdown,alpha_weight,0.02,95.26221466064453,4.737784197330475,25.79159927368164,0.6296753287315369,4.602020686235318,150
subway-lookdown,alpha_weight,0.04,95.61856842041016,4.381429239114126,24.766597747802734,0.6279625296592712,4.235152959055822,150
subway-lookdown,alpha_weight,0.06,95.93739318847656,4.062609893878301,23.56781005859375,0.6265270709991455,3.85208625327692,150
subway-lookdown,alpha_weight,0.1,96.42106628417969,3.5789329369862872,21.110340118408203,0.6240241527557373,3.1847873455004745,150
subway-lookdown,alpha_weight,0.2,97.0538101196289,2.9461893888314563,15.670228958129883,0.6186076402664185,2.105977463673356,150
subway-lookdown,alpha_weight,0.5,97.39644622802734,2.6035504790147144,7.528964996337891,0.5984848141670227,1.2456794764909866,150
subway-lookdown,alpha_weight,0.6,97.34069061279297,2.659308226505915,6.816097259521484,0.5955490469932556,1.2805632114263419,150
subway-lookdown,alpha_weight,0.7,97.24271392822266,2.7572826484839124,6.8997907638549805,0.5948957204818726,1.3764889273208982,150
subway-lookdown,alpha_weight,0.8,97.11203002929688,2.8879691048463187,7.5722270011901855,0.5942879915237427,1.514471260429127,150
subway-lookdown,alpha_weight,0.9,96.95195770263672,3.0480424404144286,8.365431785583496,0.5945961475372314,1.6857621230323236,150
subway-lookdown,alpha_weight,1.0,96.76486206054688,3.2351375051339466,9.264122009277344,0.5955448746681213,1.8864271328021573,150
subway-lookdown,num_samples,16,95.52639770507812,4.473605089584987,26.116106033325195,0.6261550784111023,4.433116632667415,150
subway-lookdown,num_samples,32,95.62020111083984,4.379799828131993,24.614112854003906,0.6428232192993164,4.21639497105704,150
subway-lookdown,num_samples,4,95.3819580078125,4.6180459531148275,27.140464782714844,0.6275105476379395,4.70489671084587,150
subway-lookdown,num_samples,64,95.63967895507812,4.36032173037529,24.265430450439453,0.6352500319480896,4.147534668574697,150
subway-lookdown,num_samples,8,95.61847686767578,4.381520539124807,24.761432647705078,0.6279378533363342,4.233852973094481,150
subway-lookdown,filter_size,0.1,95.61908721923828,4.3809162600835165,24.761432647705078,0.6279378533363342,4.2342498915598705,150
subway-lookdown,filter_size,0.25,95.61807250976562,4.3819254112243655,24.766597747802734,0.627962589263916,4.234819062511432,150
subway-lookdown,filter_size,0.5,95.6185302734375,4.381472836732865,24.761432647705078,0.6279378533363342,4.233883947855611,150
subway-lookdown,filter_size,0.7,95.61810302734375,4.3818965224425,24.766597747802734,0.6279625296592712,4.234840956246929,150
subway-lookdown,filter_size,0.9,95.6189956665039,4.3810068054993945,24.761432647705078,0.6279378533363342,4.234195624812216,150
subway-lookdown,filter_size,0.95,95.61810302734375,4.381896520058314,24.766597747802734,0.6279625296592712,4.234840957863208,150
subway-lookdown,filter_size,1.0,95.61908721923828,4.3809126496315,24.761432647705078,0.6279378533363342,4.234251906110493,150
subway-lookdown,hist_percent,1,95.61810302734375,4.381896520853043,24.766597747802734,0.6279625296592712,4.234840957441071,150
subway-lookdown,hist_percent,10,95.61810302734375,4.381896520058314,24.766597747802734,0.6279625296592712,4.234840957504966,150
subway-lookdown,hist_percent,100,95.6185302734375,4.381472835143407,24.761432647705078,0.6279378533363342,4.233883948728093,150
subway-lookdown,hist_percent,125,95.95038604736328,4.0496108281612395,22.72067642211914,0.6272750496864319,3.783493686679064,150
subway-lookdown,hist_percent,15,95.61908721923828,4.380912651618321,24.761432647705078,0.6279378533363342,4.234251905029019,150
subway-lookdown,hist_percent,150,96.21295166015625,3.787050973176956,21.242103576660156,0.6107254028320312,3.436798042496926,150
subway-lookdown,hist_percent,200,96.45790100097656,3.5421008972326913,18.25702667236328,0.6105117201805115,2.9640558508359542,150
subway-lookdown,hist_percent,30,95.61865997314453,4.381341378291448,24.766597747802734,0.6279625296592712,4.2352062572802485,150
subway-lookdown,hist_percent,5,95.6189956665039,4.381006801128388,24.761432647705078,0.6279378533363342,4.234195627890097,150
subway-lookdown,hist_percent,50,95.6189956665039,4.381006803512573,24.761432647705078,0.6279378533363342,4.234195626587403,150
subway-lookdown,hist_percent,75,95.61856842041016,4.381429235935212,24.766597747802734,0.6279625296592712,4.235152960586972,150
subway-turn,alpha_weight,0.01,92.60865020751953,7.391352186203003,25.47016143798828,3.81526517868042,3.0678992289848215,150
subway-turn,alpha_weight,0.02,92.82466125488281,7.175338244438171,25.157901763916016,3.6449778079986572,2.9960804243174173,150
subway-turn,alpha_weight,0.04,93.23274230957031,6.767258604367574,24.08316421508789,3.3823916912078857,2.754438030680634,150
subway-turn,alpha_weight,0.06,93.5723648071289,6.4276376056671145,22.778413772583008,3.1974895000457764,2.4877458509554926,150
subway-turn,alpha_weight,0.1,94.0552749633789,5.94472510655721,20.10179901123047,2.9762797355651855,2.018065549274519,150
subway-turn,alpha_weight,0.2,94.6479263305664,5.352074133555094,14.439271926879883,2.7027900218963623,1.3047523045500904,150
subway-turn,alpha_weight,0.5,94.88578033447266,5.11421888033549,7.215108394622803,2.6153128147125244,0.8512690194117633,150
subway-turn,alpha_weight,0.6,94.79721069335938,5.202786842981975,7.182941913604736,2.6599507331848145,0.8495084007736347,150
subway-turn,alpha_weight,0.7,94.66849517822266,5.3315061378479,7.1598310470581055,2.7279000282287598,0.8762920699307358,150
subway-turn,alpha_weight,0.8,94.50879669189453,5.4912015167872115,7.726782321929932,2.81252121925354,0.9351179014099567,150
subway-turn,alpha_weight,0.9,94.3229751586914,5.67702534198761,8.530281066894531,2.911856174468994,1.027834285556608,150
subway-turn,alpha_weight,1.0,94.11493682861328,5.8850633271535235,9.418302536010742,2.9933719635009766,1.1544218812983378,150
subway-turn,num_samples,16,93.18238067626953,6.817618905703227,25.099550247192383,3.405449628829956,2.8976309951407546,150
subway-turn,num_samples,32,93.28398895263672,6.716010220845541,23.408935546875,3.3600502014160156,2.6677879419664565,150
subway-turn,num_samples,4,93.1277084350586,6.872293459574381,25.802486419677734,3.4095847606658936,3.056632345026449,150
subway-turn,num_samples,64,93.30220031738281,6.697801372210185,23.2347412109375,3.2558884620666504,2.645226280410934,150
subway-turn,num_samples,8,93.23322296142578,6.766776639620463,24.07705307006836,3.381953001022339,2.7538991186480595,150
subway-turn,filter_size,0.1,93.23322296142578,6.7667767604192095,24.07704734802246,3.381985902786255,2.7538969494195165,150
subway-turn,filter_size,0.25,93.23273468017578,6.767263482411702,24.0831241607666,3.38246488571167,2.754434644400922,150
subway-turn,filter_size,0.5,93.23319244384766,6.766805040041605,24.07705307006836,3.3819825649261475,2.7538930499562406,150
subway-turn,filter_size,0.7,93.2327651977539,6.767232971191406,24.08312225341797,3.382488250732422,2.7544341390303155,150
subway-turn,filter_size,0.9,93.23314666748047,6.766855835914612,24.077112197875977,3.382089614868164,2.7538655356412653,150
subway-turn,filter_size,0.95,93.23275756835938,6.767241398493449,24.0831241607666,3.3825180530548096,2.7544379479248358,150
subway-turn,filter_size,1.0,93.23320770263672,6.7667927058537805,24.07705307006836,3.382126569747925,2.7538966227171695,150
subway-turn,hist_percent,1,93.23274230957031,6.767260751724243,24.083168029785156,3.382420063018799,2.754432746658612,150
subway-turn,hist_percent,10,93.23281860351562,6.767185406684876,24.083127975463867,3.3824005126953125,2.7544595927923883,150
subway-turn,hist_percent,100,93.2331771850586,6.766820953687032,24.077133178710938,3.3820302486419678,2.753890960799759,150
subway-turn,hist_percent,125,93.8581314086914,6.141869653065999,21.283966064453125,3.0265581607818604,2.3923806369495337,150
subway-turn,hist_percent,15,93.23321533203125,6.766783444086711,24.07705307006836,3.3820340633392334,2.7538993571006234,150
subway-turn,hist_percent,150,94.38365936279297,5.616337827046713,18.86640167236328,2.7372329235076904,2.0628052361774976,150
subway-turn,hist_percent,200,94.87439727783203,5.125606184005737,14.91564655303955,2.5160765647888184,1.588230676571672,150
subway-turn,hist_percent,30,93.23275756835938,6.767242752710978,24.083106994628906,3.3824260234832764,2.7544360886656998,150
subway-turn,hist_percent,5,93.23311614990234,6.766886375745138,24.077037811279297,3.3822684288024902,2.753867032095302,150
subway-turn,hist_percent,50,93.23319244384766,6.766804631551107,24.077028274536133,3.3819899559020996,2.753891343347031,150
subway-turn,hist_percent,75,93.23277282714844,6.767226955095927,24.08312225341797,3.382502794265747,2.754440158325419,150
wildwest-bar,alpha_weight,0.01,94.1586685180664,5.841335076491038,37.14234161376953,1.3801521062850952,4.340856439826203,150
wildwest-bar,alpha_weight,0.02,94.37483978271484,5.625161612828572,31.759252548217773,1.3483107089996338,3.5979601739389526,150
wildwest-bar,alpha_weight,0.04,94.35005187988281,5.649944671789805,35.22590255737305,1.379504680633545,4.040651057195482,150
wildwest-bar,alpha_weight,0.06,94.66287231445312,5.337130077679952,29.2028751373291,1.3434034585952759,3.2107773621564206,150
wildwest-bar,alpha_weight,0.1,94.78398132324219,5.216017701625824,30.31240463256836,1.3720580339431763,3.319153939046968,150
wildwest-bar,alpha_weight,0.2,95.39217376708984,4.60782484849294,18.196704864501953,1.3367738723754883,1.9409018157437972,150
wildwest-bar,alpha_weight,0.5,95.48770904541016,4.512289588451385,11.532197952270508,1.3622629642486572,1.6676549820903495,150
wildwest-bar,alpha_weight,0.6,95.6058578491211,4.394142865339915,11.480507850646973,1.3342534303665161,1.6388640207110297,150
wildwest-bar,alpha_weight,0.7,95.25962829589844,4.7403754059473675,13.232667922973633,1.370313286781311,2.056839966066149,150
wildwest-bar,alpha_weight,0.8,95.25154876708984,4.748450820446014,16.440736770629883,1.3371202945709229,2.212162514662246,150
wildwest-bar,alpha_weight,0.9,94.85108184814453,5.148916510740916,19.270305633544922,1.3689221143722534,2.689454005007269,150
wildwest-bar,alpha_weight,1.0,94.76277923583984,5.237218050161998,23.427310943603516,1.3444842100143433,3.120014883636758,150
wildwest-bar,num_samples,16,94.36840057373047,5.631600441932679,35.04234313964844,1.3782203197479248,4.0356508921303345,150
wildwest-bar,num_samples,32,94.53921508789062,5.460787066618601,28.827289581298828,1.4064596891403198,3.2420351859248324,150
wildwest-bar,num_samples,4,94.419921875,5.580076661904653,34.73858642578125,1.3677353858947754,3.97333956383243,150
wildwest-bar,num_samples,64,94.38428497314453,5.615714214642843,33.11772155761719,1.3816369771957397,3.7905071068803866,150
wildwest-bar,num_samples,8,94.5066909790039,5.49330687046051,30.708486557006836,1.3438001871109009,3.4239718517313937,150
wildwest-bar,filter_size,0.1,94.51738739013672,5.482615155378977,30.650310516357422,1.3454731702804565,3.4183105872243127,150
wildwest-bar,filter_size,0.25,94.37953186035156,5.6204673894246415,35.01243591308594,1.374754548072815,3.9762543810547952,150
wildwest-bar,filter_size,0.5,94.51546478271484,5.484535841941834,30.731281280517578,1.3460050821304321,3.429527699629517,150
wildwest-bar,filter_size,0.7,94.3814697265625,5.618529334068298,34.66242218017578,1.3742473125457764,3.9428921359143856,150
wildwest-bar,filter_size,0.9,94.51431274414062,5.4856902956962585,30.695819854736328,1.3457214832305908,3.4234439107527668,150
wildwest-bar,filter_size,0.95,94.34453582763672,5.6554680005709335,34.90000915527344,1.3736828565597534,4.000132632112305,150
wildwest-bar,filter_size,1.0,94.5152359008789,5.484766807556152,30.706876754760742,1.343858003616333,3.425418999574111,150
wildwest-bar,hist_percent,1,94.38642120361328,5.613580716451009,35.22624206542969,1.3788483142852783,4.0242231170760965,150
wildwest-bar,hist_percent,10,94.37184143066406,5.628158122698466,35.19487762451172,1.3774350881576538,4.011273181922408,150
wildwest-bar,hist_percent,100,94.51715087890625,5.4828520711263025,30.67384910583496,1.3469021320343018,3.4182521251954587,150
wildwest-bar,hist_percent,125,95.00806427001953,4.991934218406677,30.369367599487305,1.4236115217208862,3.3812599424769445,150
wildwest-bar,hist_percent,15,94.51290130615234,5.487097783088684,30.655799865722656,1.3445743322372437,3.417429750547107,150
wildwest-bar,hist_percent,150,95.65084075927734,4.349158716996511,23.58103370666504,1.2694222927093506,2.4391923883123523,150
wildwest-bar,hist_percent,200,95.83391571044922,4.166082157293956,21.801637649536133,1.2376245260238647,2.3407084581699946,150
wildwest-bar,hist_percent,30,94.38147735595703,5.618522289594014,34.478294372558594,1.372275710105896,3.922301486825084,150
wildwest-bar,hist_percent,5,94.51140594482422,5.4885973596572875,30.678653717041016,1.3442878723144531,3.4224310631700257,150
wildwest-bar,hist_percent,50,94.51205444335938,5.487947637240092,30.621761322021484,1.3455126285552979,3.4164251771771728,150
wildwest-bar,hist_percent,75,94.3687515258789,5.631249080499013,35.331424713134766,1.3776137828826904,4.029215339588675,150
wildwest-barzoom,alpha_weight,0.01,93.82952117919922,6.170479323863983,32.9797477722168,1.7259315252304077,3.8761186731991297,150
wildwest-barzoom,alpha_weight,0.02,94.24449157714844,5.755505584081014,24.22964096069336,1.6930118799209595,3.127503190090568,150
wildwest-barzoom,alpha_weight,0.04,94.07351684570312,5.926483573913575,32.398338317871094,1.7257161140441895,3.7413065540292205,150
wildwest-barzoom,alpha_weight,0.06,94.57901000976562,5.420993061860402,23.21799659729004,1.6940499544143677,2.8837648756449545,150
wildwest-barzoom,alpha_weight,0.1,94.574951171875,5.42504953622818,29.893259048461914,1.7251592874526978,3.3270627053354263,150
wildwest-barzoom,alpha_weight,0.2,95.53419494628906,4.465807063579559,16.5883846282959,1.663468599319458,1.9081222197266847,150
wildwest-barzoom,alpha_weight,0.5,95.77845001220703,4.2215511139233906,16.680383682250977,1.5755062103271484,1.8359378067491916,150
wildwest-barzoom,alpha_weight,0.6,96.07656860351562,3.923432991504669,7.699163913726807,1.6148278713226318,1.2124249445704143,150
wildwest-barzoom,alpha_weight,0.7,95.64311218261719,4.356892102559407,15.94498348236084,1.604339599609375,1.9124282749366186,150
wildwest-barzoom,alpha_weight,0.8,95.82950592041016,4.170496326287587,9.243012428283691,1.653935194015503,1.4862829105219946,150
wildwest-barzoom,alpha_weight,0.9,95.30412292480469,4.695877335866292,16.80593490600586,1.65399968624115,2.240740875313763,150
wildwest-barzoom,alpha_weight,1.0,95.4050521850586,4.5949500370025635,11.834583282470703,1.6982163190841675,1.9588939205329765,150
wildwest-barzoom,num_samples,16,94.0743408203125,5.92566294670105,32.186283111572266,1.7377102375030518,3.7131024394641328,150
wildwest-barzoom,num_samples,32,94.3973159790039,5.602682307561238,23.634902954101562,1.7190704345703125,2.989732740759972,150
wildwest-barzoom,num_samples,4,94.04517364501953,5.954825170040131,32.214752197265625,1.6945120096206665,3.7386005763883556,150
wildwest-barzoom,num_samples,64,94.0776138305664,5.922383445898692,31.96382713317871,1.7517387866973877,3.6706634752535336,150
wildwest-barzoom,num_samples,8,94.40474700927734,5.59525482972463,23.840970993041992,1.6938350200653076,3.01552197629872,150
wildwest-barzoom,filter_size,0.1,94.4081039428711,5.591893789768219,23.833513259887695,1.6944950819015503,3.016775382897441,150
wildwest-barzoom,filter_size,0.25,94.07020568847656,5.929797541300456,32.406490325927734,1.7257424592971802,3.740132963744877,150
wildwest-barzoom,filter_size,0.5,94.40763092041016,5.592371454238892,23.83768081665039,1.693943977355957,3.0171619261173115,150
wildwest-barzoom,filter_size,0.7,94.06915283203125,5.930850225289663,32.39463806152344,1.7259122133255005,3.7375568717796557,150
wildwest-barzoom,filter_size,0.9,94.40776062011719,5.592237505912781,23.834680557250977,1.6939151287078857,3.0169062513823786,150
wildwest-barzoom,filter_size,0.95,94.07189178466797,5.928106212615967,32.38942337036133,1.7253214120864868,3.7378936293261433,150
wildwest-barzoom,filter_size,1.0,94.40744018554688,5.592561188538869,23.83887481689453,1.6936867237091064,3.0174067358169947,150
wildwest-barzoom,hist_percent,1,94.07229614257812,5.9277073192596434,32.385643005371094,1.7254998683929443,3.7381541043696007,150
wildwest-barzoom,hist_percent,10,94.06961059570312,5.930388157367706,32.40317916870117,1.7249897718429565,3.739064410193902,150
wildwest-barzoom,hist_percent,100,94.40534210205078,5.5946585313479105,23.834623336791992,1.6938321590423584,3.014882105333934,150
wildwest-barzoom,hist_percent,125,94.77951049804688,5.220488974253336,29.397968292236328,1.6658951044082642,3.266530656885476,150
wildwest-barzoom,hist_percent,15,94.40702819824219,5.592969762484232,23.83523178100586,1.6940757036209106,3.0165108069603637,150
wildwest-barzoom,hist_percent,150,95.79598236083984,4.204017833073934,19.280622482299805,1.4665759801864624,2.0836861635921102,150
wildwest-barzoom,hist_percent,200,95.93734741210938,4.062655164400737,24.479551315307617,1.4342221021652222,2.554434368428529,150
wildwest-barzoom,hist_percent,30,94.07083129882812,5.929172266324361,32.408878326416016,1.725774884223938,3.740628797277664,150
wildwest-barzoom,hist_percent,5,94.40779113769531,5.592210574150085,23.837207794189453,1.6940958499908447,3.0169722787608726,150
wildwest-barzoom,hist_percent,50,94.40804290771484,5.59195770740509,23.83321762084961,1.6937016248703003,3.0171241578773254,150
wildwest-barzoom,hist_percent,75,94.07463836669922,5.925362199147543,32.40013885498047,1.7248616218566895,3.7418223195945375,150
