scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
fantasticvillage-open,71,r.TemporalAASamples,4,750,Profile(20260407_182750).csv,3.9086,4.3283,16.9458,0.543,0.2949,2.2033,2.375,3.6529,0.1195,0.0143,3.9027,4.3127,16.9132,0.5411,0.2928,2.1337,2.5225,2.7497,0.1513,0.0229,1.2721,1.4566,15.8883,0.5456,0.2977,1317.7993,1319.9023,1319.9023,48.1844,2321.7385,0.0448,0.0461,0.0472,0.0007,0.0
fantasticvillage-open,71,r.TemporalAASamples,8,750,Profile(20260407_182802).csv,3.9545,4.3466,16.8385,0.5284,0.2792,2.2274,2.3867,3.3418,0.1061,0.0113,3.9484,4.3374,16.8227,0.5272,0.2779,2.1397,2.5228,2.5922,0.1536,0.0236,1.274,1.4489,15.547,0.532,0.283,1317.6605,1319.7773,1319.7773,48.1791,2321.2254,0.0448,0.0461,0.0768,0.0015,0.0
fantasticvillage-open,71,r.TemporalAASamples,16,750,Profile(20260407_182815).csv,3.8556,4.2464,17.7056,0.5649,0.3191,2.1847,2.3561,3.8207,0.1237,0.0153,3.8496,4.2332,17.6863,0.5635,0.3176,2.1291,2.5082,2.7517,0.1473,0.0217,1.251,1.4475,15.7167,0.541,0.2927,1317.7088,1319.8398,1319.8398,48.181,2321.4062,0.0449,0.0461,0.0727,0.0012,0.0
fantasticvillage-open,71,r.TemporalAASamples,32,750,Profile(20260407_182827).csv,3.9166,4.3211,16.8927,0.5389,0.2904,2.2695,2.433,4.2455,0.1282,0.0164,3.9107,4.3179,16.8649,0.538,0.2895,2.1363,2.5055,2.5946,0.1533,0.0235,1.2691,1.4551,15.6723,0.5382,0.2897,1317.788,1319.8398,1319.8398,48.1837,2321.669,0.0445,0.0461,0.0471,0.0007,0.0
fantasticvillage-open,71,r.TemporalAASamples,64,750,Profile(20260407_182840).csv,3.9025,4.2988,16.6427,0.5403,0.2919,2.2149,2.3854,5.0313,0.1606,0.0258,3.8962,4.2688,16.5592,0.536,0.2873,2.1193,2.4849,2.5634,0.141,0.0199,1.2703,1.464,15.6414,0.5378,0.2892,1317.8084,1319.7773,1319.7773,48.1843,2321.7284,0.0447,0.0461,0.0757,0.0017,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.1,750,Profile(20260407_182852).csv,3.908,4.2998,16.9692,0.5346,0.2858,2.2373,2.4083,2.7133,0.1026,0.0105,3.9021,4.2819,16.9513,0.533,0.2841,2.1258,2.4605,2.57,0.1358,0.0184,1.2592,1.4364,15.8648,0.5437,0.2956,1317.9218,1320.0273,1320.0273,48.1891,2322.1926,0.0446,0.046,0.0635,0.001,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.25,750,Profile(20260407_182905).csv,3.934,4.3378,16.5098,0.5294,0.2803,2.2233,2.4039,4.0894,0.1494,0.0223,3.9281,4.3236,16.5024,0.5285,0.2794,2.1233,2.4662,2.6229,0.1395,0.0195,1.2606,1.4386,15.0974,0.5165,0.2667,1317.9068,1319.9023,1319.9023,48.1882,2322.0981,0.0446,0.046,0.0758,0.0019,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.5,750,Profile(20260407_182917).csv,3.9239,4.3247,16.8781,0.5418,0.2935,2.2042,2.3982,3.8981,0.1478,0.0219,3.9181,4.3248,16.8825,0.5416,0.2933,2.1286,2.4972,2.7265,0.1426,0.0203,1.2567,1.4379,15.7747,0.5412,0.2929,1317.8456,1319.9023,1319.9023,48.1859,2321.88,0.0446,0.046,0.0471,0.0007,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.7,750,Profile(20260407_182930).csv,3.9084,4.3104,16.8711,0.541,0.2927,2.2114,2.3632,4.8728,0.1338,0.0179,3.9025,4.3002,16.8618,0.5397,0.2913,2.1304,2.5175,2.6926,0.1523,0.0232,1.256,1.4299,15.544,0.5331,0.2841,1317.9469,1319.9023,1319.9023,48.1896,2322.2358,0.0446,0.0461,0.0625,0.001,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.9,750,Profile(20260407_182942).csv,3.9454,4.362,18.2417,0.5843,0.3414,2.2171,2.3814,4.2466,0.1274,0.0162,3.9398,4.3587,18.2237,0.5832,0.3401,2.1284,2.4961,2.6312,0.1412,0.0199,1.2664,1.4461,16.5431,0.5686,0.3233,1317.9075,1319.9648,1319.9648,48.1884,2322.1232,0.0447,0.0451,0.0747,0.0015,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,0.95,750,Profile(20260407_182954).csv,3.9493,4.3265,16.8943,0.5843,0.3414,2.2486,2.4008,4.9523,0.2626,0.069,3.9432,4.3217,16.8024,0.5801,0.3365,2.1348,2.5124,2.7679,0.1475,0.0217,1.2661,1.4615,15.5681,0.5367,0.2881,1318.5176,1320.6523,1320.6523,48.2106,2324.2634,0.0446,0.046,0.0472,0.0007,0.0
fantasticvillage-open,71,r.TemporalAAFilterSize,1.0,750,Profile(20260407_183007).csv,3.9043,4.3004,16.8332,0.5343,0.2855,2.2135,2.3633,3.1078,0.1033,0.0107,3.8986,4.2846,16.8195,0.5329,0.284,2.1318,2.4921,2.5853,0.1427,0.0204,1.2551,1.4174,15.5504,0.5324,0.2835,1318.0236,1320.1523,1320.1523,48.1932,2322.5805,0.0448,0.0461,0.0645,0.001,0.0
fantasticvillage-open,71,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_183019).csv,3.9008,4.2806,18.1122,0.5808,0.3373,2.2301,2.3914,5.1755,0.1468,0.0215,3.8946,4.271,18.1024,0.5794,0.3356,2.131,2.4899,2.7167,0.1428,0.0204,1.2703,1.4553,15.5693,0.5339,0.2851,1317.9135,1319.9648,1319.9648,48.1882,2322.1062,0.0447,0.0461,0.0472,0.0007,0.0
fantasticvillage-open,71,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_183032).csv,3.9343,4.3375,16.2162,0.5131,0.2632,2.2374,2.3929,3.1224,0.0998,0.01,3.9284,4.3377,16.1838,0.5119,0.262,2.2041,2.5929,2.799,0.15,0.0225,1.2518,1.4304,15.5794,0.5334,0.2845,1335.7376,1337.7773,1337.7773,48.84,2385.345,0.0645,0.0656,0.0696,0.0008,0.0
fantasticvillage-open,71,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_183044).csv,3.9019,4.2687,16.7597,0.5367,0.288,2.2192,2.4054,5.0331,0.1576,0.0248,3.8962,4.2622,16.7494,0.5354,0.2866,2.2347,2.6079,2.6805,0.144,0.0207,1.2497,1.4426,16.0182,0.5516,0.3043,1358.1635,1360.2148,1360.2148,49.6601,2466.1295,0.1084,0.1096,0.1332,0.0019,0.0
fantasticvillage-open,71,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_183057).csv,3.9446,4.3464,16.8027,0.5364,0.2878,2.2192,2.3722,3.0826,0.1062,0.0113,3.9386,4.3362,16.7626,0.5346,0.2858,2.3412,2.7201,2.7832,0.1442,0.0208,1.2513,1.4301,15.6902,0.5381,0.2896,1381.7646,1382.1523,1382.1523,0.3861,0.1491,0.1854,0.189,0.215,0.0035,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_183109).csv,3.752,4.1187,17.6492,0.5586,0.312,2.1769,2.3331,3.543,0.1107,0.0122,3.7459,4.1126,17.6331,0.5572,0.3105,1.9939,2.3599,2.4809,0.1364,0.0186,1.2647,1.4565,16.1654,0.5562,0.3094,1303.3997,1305.582,1305.582,47.6584,2271.3274,0.0428,0.044,0.0451,0.0007,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_183122).csv,3.7907,4.1612,16.5803,0.5223,0.2728,2.1913,2.3604,3.4488,0.1121,0.0126,3.7847,4.1558,16.5484,0.521,0.2714,2.0,2.3728,2.4612,0.1392,0.0194,1.2718,1.4521,15.5194,0.5337,0.2848,1303.2711,1305.2695,1305.2695,47.6531,2270.8182,0.0428,0.044,0.0758,0.0015,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_183134).csv,3.7919,4.1183,16.8937,0.5329,0.2839,2.2207,2.3826,4.2905,0.1417,0.0201,3.786,4.1167,16.8817,0.5321,0.2831,2.0015,2.3763,2.4434,0.1414,0.02,1.2688,1.4505,15.6503,0.5382,0.2896,1304.3037,1306.332,1306.332,47.691,2274.4312,0.0429,0.0441,0.0747,0.0014,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_183147).csv,3.7327,4.1262,16.186,0.5203,0.2707,2.197,2.3738,3.5388,0.1591,0.0253,3.7269,4.1185,16.1651,0.5192,0.2696,2.0045,2.3639,2.5369,0.1352,0.0183,1.2472,1.4378,15.2314,0.523,0.2735,1304.0591,1306.082,1306.082,47.682,2273.574,0.0427,0.044,0.0645,0.0011,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_183159).csv,3.7552,4.1116,17.059,0.5404,0.292,2.1725,2.3306,2.8916,0.0989,0.0098,3.7491,4.0973,17.036,0.539,0.2905,1.9971,2.276,2.4668,0.1294,0.0167,1.2669,1.4511,15.7593,0.5402,0.2918,1304.4944,1306.582,1306.582,47.6984,2275.1366,0.0428,0.044,0.0747,0.0014,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_183212).csv,3.7682,4.1215,16.7864,0.5368,0.2882,2.1925,2.3583,3.6755,0.1132,0.0128,3.7621,4.1166,16.7633,0.5352,0.2865,2.0013,2.3672,2.4497,0.1395,0.0195,1.2679,1.4419,15.6215,0.5355,0.2867,1295.4326,1297.457,1297.457,47.3665,2243.5859,0.0429,0.0441,0.0696,0.0014,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_183224).csv,3.8218,4.1836,17.0432,0.532,0.283,2.1774,2.3531,2.8848,0.1061,0.0113,3.8161,4.1764,17.0278,0.5309,0.2819,1.9956,2.3698,2.4533,0.1395,0.0195,1.2833,1.4689,15.4216,0.5282,0.279,1303.3326,1305.3945,1305.3945,47.6557,2271.0619,0.043,0.0441,0.0676,0.0012,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_183237).csv,3.7777,4.1573,17.1474,0.5403,0.2919,2.189,2.3528,2.8407,0.0992,0.0098,3.7715,4.1522,17.1141,0.5389,0.2904,1.999,2.3395,2.4514,0.131,0.0172,1.2696,1.4501,15.5955,0.5353,0.2865,1303.8835,1305.957,1305.957,47.6757,2272.9718,0.0432,0.0441,0.0778,0.0018,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_183250).csv,3.7699,4.1095,16.3198,0.5127,0.2629,2.1954,2.3564,3.8136,0.1255,0.0158,3.7639,4.0911,16.3138,0.512,0.2621,2.0018,2.3783,2.4472,0.1368,0.0187,1.2674,1.4604,15.5215,0.5343,0.2855,1303.2561,1305.2695,1305.2695,47.6525,2270.7655,0.0433,0.0441,0.0727,0.0013,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_183302).csv,3.7868,4.1425,18.0023,0.5677,0.3222,2.1892,2.3657,3.4588,0.1116,0.0125,3.7809,4.1328,17.9925,0.5664,0.3208,1.998,2.3723,2.434,0.1371,0.0188,1.2542,1.4384,16.2994,0.5598,0.3133,1303.1698,1305.1445,1305.1445,47.6492,2270.4476,0.0432,0.0446,0.0738,0.0014,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_183315).csv,3.7424,4.1171,17.0393,0.5411,0.2928,2.1668,2.3365,4.1496,0.1197,0.0143,3.7363,4.1136,17.0163,0.5396,0.2912,1.995,2.3687,2.4587,0.1393,0.0194,1.2535,1.4332,15.9124,0.5458,0.2978,1303.3131,1305.332,1305.332,47.6551,2271.0111,0.0433,0.045,0.0717,0.002,0.0
fantasticvillage-open,50,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_183327).csv,3.7884,4.1401,17.202,0.5439,0.2958,2.1865,2.3416,4.3339,0.1249,0.0156,3.7825,4.133,17.1809,0.5425,0.2943,2.0026,2.3723,2.4449,0.1383,0.0191,1.2741,1.4582,15.5545,0.5332,0.2843,1303.242,1305.2695,1305.2695,47.6523,2270.7406,0.0435,0.0451,0.0778,0.0015,0.0
fantasticvillage-open,50,r.TemporalAASamples,4,750,Profile(20260407_183339).csv,3.829,4.1851,16.581,0.5323,0.2834,2.2743,2.4318,4.1682,0.1352,0.0183,3.8229,4.1802,16.5508,0.5305,0.2815,2.0025,2.3861,2.5812,0.1444,0.0208,1.2453,1.4344,15.4652,0.531,0.2819,1303.9311,1305.957,1305.957,47.6771,2273.1105,0.0429,0.0441,0.0748,0.0014,0.0
fantasticvillage-open,50,r.TemporalAASamples,8,750,Profile(20260407_183352).csv,3.7846,4.1416,16.5189,0.5197,0.27,2.2123,2.3969,4.1764,0.1364,0.0186,3.7789,4.1271,16.4931,0.5182,0.2686,1.9991,2.324,2.4529,0.1314,0.0173,1.2797,1.4627,15.6809,0.5388,0.2903,1303.0272,1304.957,1304.957,47.6437,2269.9234,0.0428,0.0441,0.0512,0.0008,0.0
fantasticvillage-open,50,r.TemporalAASamples,16,750,Profile(20260407_183404).csv,3.7694,4.1106,16.7449,0.5287,0.2795,2.2061,2.3665,4.372,0.128,0.0164,3.7635,4.0991,16.7292,0.5271,0.2778,1.993,2.363,2.4549,0.1349,0.0182,1.2599,1.4367,15.6513,0.538,0.2895,1303.1608,1305.1445,1305.1445,47.6488,2270.4034,0.0428,0.0441,0.0451,0.0007,0.0
fantasticvillage-open,50,r.TemporalAASamples,32,750,Profile(20260407_183417).csv,3.8035,4.1916,17.1822,0.5443,0.2962,2.2416,2.421,2.899,0.1118,0.0125,3.7975,4.1869,17.1646,0.5431,0.295,1.9992,2.382,2.4547,0.1431,0.0205,1.247,1.4102,15.8548,0.5441,0.296,1303.0985,1305.2695,1305.2695,47.6471,2270.2447,0.0429,0.0441,0.0727,0.0014,0.0
fantasticvillage-open,50,r.TemporalAASamples,64,750,Profile(20260407_183429).csv,3.7806,4.1159,17.0766,0.5358,0.2871,2.2573,2.4502,2.7189,0.104,0.0108,3.7745,4.1048,17.0636,0.5346,0.2858,2.0034,2.3787,2.4427,0.1433,0.0205,1.2664,1.447,15.4697,0.5303,0.2813,1303.211,1305.2695,1305.2695,47.651,2270.6139,0.0428,0.0441,0.0686,0.0012,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.1,750,Profile(20260407_183442).csv,3.7798,4.1202,16.9638,0.544,0.2959,2.1837,2.3621,3.7889,0.1176,0.0138,3.7737,4.1079,16.9309,0.5418,0.2935,2.0029,2.3738,2.4565,0.1419,0.0201,1.2675,1.4594,15.7613,0.5414,0.2931,1303.2405,1305.2695,1305.2695,47.652,2270.7123,0.0426,0.044,0.0543,0.0009,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.25,750,Profile(20260407_183454).csv,3.7581,4.1069,17.7766,0.5639,0.318,2.1877,2.352,2.6343,0.0939,0.0088,3.7517,4.1075,17.7439,0.5624,0.3163,1.9938,2.3781,2.4441,0.1381,0.0191,1.2633,1.4571,16.3162,0.5614,0.3151,1303.1881,1305.3945,1305.3945,47.6506,2270.5808,0.0428,0.044,0.0738,0.0015,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.5,750,Profile(20260407_183507).csv,3.795,4.1376,17.4333,0.5476,0.2999,2.2009,2.3751,2.7622,0.1006,0.0101,3.7889,4.1243,17.4136,0.5463,0.2985,1.9947,2.2902,2.4348,0.1279,0.0164,1.2785,1.4507,15.7339,0.5393,0.2909,1303.1198,1305.1445,1305.1445,47.6474,2270.2793,0.0428,0.044,0.0727,0.0013,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.7,750,Profile(20260407_183519).csv,3.7912,4.1626,16.6251,0.5251,0.2758,2.1939,2.3592,3.1089,0.1093,0.012,3.7851,4.158,16.6091,0.5243,0.2749,2.005,2.3757,2.4427,0.1407,0.0198,1.2479,1.4384,15.762,0.5405,0.2921,1303.1865,1305.332,1305.332,47.6502,2270.5406,0.0429,0.0441,0.0737,0.0013,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.9,750,Profile(20260407_183532).csv,3.774,4.1129,16.9031,0.5399,0.2915,2.1988,2.3554,3.25,0.138,0.019,3.7681,4.0988,16.8797,0.539,0.2906,1.997,2.3545,2.4861,0.1389,0.0193,1.2629,1.4598,15.4009,0.5293,0.2802,1303.1913,1305.2695,1305.2695,47.6502,2270.546,0.0428,0.044,0.0451,0.0007,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,0.95,750,Profile(20260407_183544).csv,3.7962,4.1592,17.4002,0.549,0.3014,2.1599,2.3245,3.4287,0.1154,0.0133,3.7901,4.1435,17.379,0.5473,0.2996,1.999,2.3505,2.4842,0.1354,0.0183,1.2711,1.4561,15.6993,0.5398,0.2914,1295.4742,1297.707,1297.707,47.3686,2243.7876,0.0428,0.0441,0.0451,0.0007,0.0
fantasticvillage-open,50,r.TemporalAAFilterSize,1.0,750,Profile(20260407_183557).csv,3.7659,4.1354,17.1415,0.5471,0.2994,2.1764,2.3179,3.9649,0.1131,0.0128,3.7598,4.1255,17.1181,0.5461,0.2983,1.9923,2.2324,2.4476,0.1272,0.0162,1.2646,1.4582,16.1793,0.5566,0.3097,1303.1586,1305.2695,1305.2695,47.6495,2270.4771,0.0427,0.044,0.0635,0.001,0.0
fantasticvillage-open,50,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_183609).csv,3.7678,4.1214,17.5118,0.5523,0.3051,2.1874,2.3606,2.9078,0.1058,0.0112,3.7619,4.1201,17.4889,0.5508,0.3034,1.9989,2.3739,2.4837,0.1391,0.0194,1.273,1.4501,15.9549,0.5484,0.3008,1303.2496,1305.332,1305.332,47.6522,2270.7361,0.043,0.0441,0.0748,0.0014,0.0
fantasticvillage-open,50,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_183622).csv,3.8065,4.2025,17.8798,0.5743,0.3299,2.2009,2.371,4.4739,0.1324,0.0175,3.8004,4.1951,17.819,0.5713,0.3264,2.0829,2.4616,2.7231,0.1464,0.0214,1.2703,1.4511,16.1446,0.5565,0.3097,1321.1085,1323.1445,1323.1445,48.3053,2333.3975,0.0715,0.0727,0.0748,0.0009,0.0
fantasticvillage-open,50,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_183634).csv,3.7905,4.1373,17.5201,0.555,0.308,2.2207,2.3777,3.4481,0.105,0.011,3.7844,4.1235,17.4966,0.5538,0.3067,2.1108,2.468,2.5632,0.1325,0.0176,1.254,1.431,15.8355,0.5445,0.2964,1334.6981,1336.832,1336.832,48.8023,2381.6642,0.1053,0.1075,0.1321,0.0017,0.0
fantasticvillage-open,50,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_183646).csv,3.746,4.1305,5.1288,0.2413,0.0582,2.1579,2.3531,3.5224,0.1347,0.0181,3.7402,4.1288,5.1593,0.2398,0.0575,2.1977,2.4149,2.6497,0.1223,0.015,1.229,1.4499,1.9375,0.1181,0.0139,1367.6942,1368.0195,1368.0195,0.4097,0.1678,0.1805,0.1854,0.2089,0.0041,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_183840).csv,9.6565,11.7129,176.9414,6.22,38.6885,1.638,1.8971,4.7017,0.2066,0.0427,9.6431,11.7099,176.8987,6.2195,38.6824,7.4915,7.7522,13.5844,0.3892,0.1515,1.5808,2.1559,7.8029,0.4462,0.1991,1989.1607,2016.7422,2036.2422,10.9444,119.7807,0.0685,0.0707,0.0911,0.0024,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_183859).csv,8.9702,9.2638,13.7226,0.4931,0.2431,1.5815,1.7472,2.0484,0.1034,0.0107,8.9551,9.2473,13.7591,0.4919,0.242,7.4658,7.5318,12.2571,0.248,0.0615,1.4956,1.6915,4.1639,0.1694,0.0287,1995.3155,2024.8047,2040.3672,8.2376,67.8572,0.0682,0.0705,0.0912,0.0022,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_183915).csv,9.047,9.332,14.1178,0.4915,0.2416,1.5862,1.8076,2.0618,0.1192,0.0142,9.0319,9.2974,14.1161,0.4923,0.2423,7.4764,7.5487,12.3357,0.248,0.0615,1.4678,1.628,4.3038,0.1651,0.0273,1976.3938,2005.8047,2021.3672,8.2162,67.5056,0.0683,0.0705,0.0922,0.0022,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_183932).csv,8.9531,9.2906,13.9794,0.4932,0.2433,1.6022,1.7864,2.5021,0.1095,0.012,8.9395,9.2795,14.0017,0.4929,0.2429,7.4475,7.5183,12.2631,0.2486,0.0618,1.4739,1.6449,4.1778,0.1572,0.0247,1972.0093,2001.3047,2016.8672,8.1857,67.0049,0.0683,0.0697,0.0912,0.0021,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_183948).csv,8.9473,9.2886,13.9324,0.5079,0.258,1.6085,1.7976,2.0401,0.1083,0.0117,8.9326,9.2651,13.8695,0.505,0.255,7.4768,7.556,12.2975,0.25,0.0625,1.476,1.6468,4.2753,0.1652,0.0273,1975.6043,2004.8047,2020.3672,8.1585,66.5619,0.0688,0.0707,0.0921,0.0021,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_184005).csv,9.0205,9.3207,13.8411,0.4958,0.2458,1.5801,1.7657,2.2802,0.1086,0.0118,9.0059,9.2973,13.8116,0.4946,0.2446,7.4783,7.5574,12.332,0.2515,0.0633,1.4713,1.6251,4.0345,0.1603,0.0257,1978.069,2007.5547,2023.1172,8.2378,67.8619,0.0687,0.0706,0.0922,0.0022,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_184021).csv,8.9571,9.2517,13.6862,0.4928,0.2429,1.5782,1.7459,2.0053,0.1016,0.0103,8.9422,9.2373,13.6783,0.491,0.2411,7.4759,7.5509,12.4059,0.2528,0.0639,1.4802,1.6372,4.3012,0.1644,0.027,1982.123,2011.3047,2026.8672,8.1996,67.2328,0.0687,0.0707,0.0912,0.0022,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_184038).csv,8.9847,9.2891,13.8714,0.4807,0.2311,1.574,1.7722,1.9742,0.1059,0.0112,8.9705,9.2708,13.8744,0.4837,0.234,7.4516,7.5202,12.2741,0.2495,0.0623,1.4759,1.6305,3.899,0.153,0.0234,1973.067,2002.5547,2018.1172,8.2371,67.85,0.0687,0.0707,0.0911,0.0021,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_184054).csv,8.9892,9.281,13.7258,0.4865,0.2367,1.5857,1.7798,2.3889,0.1124,0.0126,8.9751,9.2554,13.7145,0.4897,0.2398,7.4658,7.5442,12.264,0.2492,0.0621,1.472,1.6275,3.6175,0.1439,0.0207,1973.3156,2002.8047,2018.1172,8.2343,67.8037,0.0688,0.0707,0.0922,0.0021,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_184111).csv,9.0514,9.3421,13.9584,0.4946,0.2446,1.5929,1.8026,1.9977,0.115,0.0132,9.0374,9.3153,13.8956,0.4926,0.2427,7.451,7.5175,12.2749,0.2429,0.059,1.4633,1.6233,4.5679,0.1647,0.0271,1983.3121,2012.8047,2028.1172,8.2224,67.6084,0.0688,0.0707,0.0911,0.0021,0.0
oldmine,100,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_184128).csv,8.984,9.2727,13.9583,0.4915,0.2415,1.605,1.8032,1.9801,0.1106,0.0122,8.9691,9.2436,13.9782,0.49,0.2401,7.4458,7.5295,12.187,0.2474,0.0612,1.4686,1.6062,4.1984,0.1538,0.0237,1976.1213,2004.8047,2020.3672,8.0274,64.4398,0.0693,0.0707,0.2855,0.0081,0.0001
oldmine,100,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_184144).csv,8.944,9.2197,13.6928,0.4785,0.229,1.5967,1.786,1.9626,0.1057,0.0112,8.9298,9.2016,13.7477,0.4819,0.2322,7.4596,7.5364,12.256,0.2512,0.0631,1.4851,1.671,4.4371,0.1641,0.0269,1972.317,2001.8047,2017.3672,8.2371,67.8501,0.0691,0.0707,0.0911,0.0021,0.0
oldmine,100,r.TemporalAASamples,4,750,Profile(20260407_184201).csv,8.9622,9.2869,13.8797,0.497,0.247,1.5753,1.757,2.5221,0.1092,0.0119,8.9472,9.2531,13.8774,0.4944,0.2444,7.4696,7.5477,12.2894,0.2471,0.0611,1.4779,1.6309,4.1169,0.156,0.0243,1972.1843,2001.5547,2017.1172,8.2074,67.3613,0.0686,0.0707,0.0922,0.0023,0.0
oldmine,100,r.TemporalAASamples,8,750,Profile(20260407_184217).csv,8.9387,9.2009,13.9423,0.4852,0.2354,1.5954,1.7754,2.0536,0.1065,0.0113,8.9225,9.1885,13.9507,0.4861,0.2363,7.4547,7.5271,12.278,0.2478,0.0614,1.4733,1.6267,4.2197,0.1605,0.0258,1977.0221,2006.3047,2021.8672,8.1812,66.9315,0.0684,0.0706,0.0912,0.0022,0.0
oldmine,100,r.TemporalAASamples,16,750,Profile(20260407_184234).csv,8.9836,9.3228,13.8229,0.491,0.2411,1.5749,1.7722,2.0626,0.1134,0.0129,8.969,9.2918,13.8248,0.4892,0.2394,7.4415,7.5106,12.208,0.2428,0.059,1.4715,1.6351,3.9883,0.1567,0.0245,1977.4315,2006.8047,2022.3672,8.2056,67.3324,0.0684,0.0706,0.0922,0.0022,0.0
oldmine,100,r.TemporalAASamples,32,750,Profile(20260407_184250).csv,9.011,9.2932,14.256,0.4919,0.2419,1.5669,1.7656,1.9611,0.113,0.0128,8.9962,9.2696,14.2181,0.4927,0.2428,7.4476,7.5121,12.2633,0.2367,0.056,1.4654,1.6303,4.1641,0.1571,0.0247,1974.547,2003.8047,2019.3672,8.1756,66.841,0.0681,0.0697,0.0911,0.0022,0.0
oldmine,100,r.TemporalAASamples,64,750,Profile(20260407_184307).csv,8.9839,9.3299,14.0622,0.4975,0.2475,1.5742,1.7619,1.9582,0.1081,0.0117,8.9668,9.3056,14.0616,0.4952,0.2452,7.4527,7.5233,12.1778,0.2433,0.0592,1.4499,1.6082,4.3738,0.1582,0.025,1971.6725,2001.0547,2016.6172,8.209,67.3873,0.0681,0.0697,0.0921,0.0022,0.0
