scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
abandoned,87,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_222424).csv,3.9594,4.6809,8.1692,0.5048,0.2548,1.0352,1.1976,1.5838,0.0898,0.0081,3.9538,4.6757,8.198,0.5038,0.2538,3.2889,3.5736,3.7539,0.1859,0.0346,1.8676,2.1823,2.6307,0.1647,0.0271,3014.4242,3016.6211,3025.0586,82.1174,6743.2615,0.0158,0.0164,0.3748,0.0141,0.0002
abandoned,87,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_222440).csv,4.0187,4.8771,8.7544,0.578,0.3341,1.1212,1.4042,1.9616,0.1324,0.0175,4.0127,4.8671,8.7706,0.5779,0.334,3.2819,3.5701,3.7377,0.1838,0.0338,1.8963,2.2003,3.1875,0.1702,0.029,3018.6198,3018.4336,3026.8711,1.531,2.344,0.0155,0.0164,0.0614,0.003,0.0
abandoned,87,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_222455).csv,3.9642,4.6657,8.3726,0.4996,0.2496,1.0914,1.3666,1.8406,0.1288,0.0166,3.9584,4.6705,8.3624,0.4999,0.2499,3.286,3.5771,3.8238,0.1894,0.0359,1.9565,2.3116,2.7324,0.1975,0.039,3008.3994,3010.5586,3018.9961,81.9545,6716.5331,0.0154,0.0164,0.0594,0.0026,0.0
abandoned,87,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_222510).csv,3.9881,4.715,8.3473,0.5352,0.2864,1.1143,1.4013,1.905,0.13,0.0169,3.9822,4.7123,8.3629,0.5349,0.2861,3.2852,3.5769,3.7554,0.1881,0.0354,1.9806,2.3273,3.1457,0.202,0.0408,3012.8358,3012.5586,3020.9961,1.5739,2.477,0.0157,0.0164,0.0625,0.0029,0.0
abandoned,87,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_222525).csv,4.0782,5.0062,10.8955,0.597,0.3564,1.2197,1.8328,3.38,0.3006,0.0904,4.0719,4.9762,10.7231,0.5875,0.3452,3.3176,3.6127,3.9313,0.1964,0.0386,2.0295,2.5052,3.562,0.2577,0.0664,3011.6526,3013.6211,3022.0586,82.0415,6730.8144,0.0159,0.0164,0.3707,0.0102,0.0001
abandoned,87,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_222541).csv,4.098,5.0554,8.2058,0.6001,0.3601,1.2424,1.9689,3.3567,0.3306,0.1093,4.0919,5.0201,8.2773,0.5932,0.3519,3.3139,3.6208,3.9162,0.1965,0.0386,2.0792,2.5906,3.6627,0.2751,0.0757,3012.6196,3014.5586,3022.9961,82.0691,6735.3373,0.0159,0.0164,0.3707,0.0102,0.0001
abandoned,87,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_222557).csv,4.1581,5.3069,8.1978,0.6409,0.4108,1.3004,2.0425,3.338,0.3489,0.1217,4.1518,5.2537,8.2091,0.6298,0.3967,3.3247,3.6364,3.952,0.2004,0.0402,2.061,2.5998,3.4473,0.279,0.0779,3007.2488,3011.5586,3019.9961,115.8894,13430.3423,0.0157,0.0174,0.0604,0.0027,0.0
abandoned,87,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_222612).csv,4.1049,5.1298,9.8685,0.6317,0.399,1.2309,1.9793,3.2488,0.3225,0.104,4.0985,5.0672,9.7941,0.6239,0.3893,3.3056,3.6052,3.8999,0.1935,0.0375,2.0564,2.5663,3.2002,0.2666,0.0711,3010.6203,3012.6211,3021.0586,82.0147,6726.4051,0.016,0.0174,0.3727,0.0103,0.0001
abandoned,87,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_222627).csv,4.0116,4.7843,8.4682,0.546,0.2981,1.1351,1.4673,2.5452,0.1737,0.0302,4.0055,4.77,8.4495,0.5427,0.2945,3.2897,3.5767,3.7814,0.1849,0.0342,1.9983,2.3671,2.9239,0.2092,0.0438,3008.5613,3010.5586,3018.9961,81.9583,6717.155,0.0155,0.0164,0.0512,0.0028,0.0
abandoned,87,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_222643).csv,4.0435,4.8846,11.5917,0.6126,0.3753,1.1704,1.6243,2.8736,0.2423,0.0587,4.0373,4.8716,11.7213,0.6061,0.3674,3.3052,3.5924,3.8984,0.1915,0.0367,2.0052,2.4178,8.1535,0.2918,0.0852,3013.5835,3015.5586,3023.9961,82.0944,6739.4887,0.0156,0.0164,0.0512,0.0029,0.0
abandoned,87,r.TemporalAASamples,4,1350,Profile(20260402_222658).csv,4.0965,5.0697,10.9332,0.622,0.3869,1.2215,1.9101,2.8406,0.3013,0.0908,4.0901,5.0655,10.8366,0.6148,0.378,3.3074,3.6025,3.861,0.193,0.0372,2.0568,2.5028,3.2865,0.2484,0.0617,3011.6512,3011.4336,3019.8711,1.6126,2.6005,0.0158,0.0174,0.0574,0.0029,0.0
abandoned,87,r.TemporalAASamples,8,1350,Profile(20260402_222713).csv,4.0869,5.0768,11.0141,0.6156,0.379,1.2122,1.9063,3.6929,0.3102,0.0962,4.0807,5.0505,10.871,0.6059,0.3671,3.3026,3.5973,3.8581,0.1921,0.0369,2.0471,2.496,3.7515,0.2692,0.0724,3009.3552,3013.6836,3022.1211,115.9694,13448.8986,0.0162,0.0169,0.3748,0.0141,0.0002
abandoned,87,r.TemporalAASamples,16,1350,Profile(20260402_222729).csv,4.1026,5.0227,11.4403,0.6277,0.3941,1.2382,1.9585,3.2397,0.3133,0.0982,4.0963,4.9625,11.4194,0.6192,0.3835,3.3031,3.6015,3.9193,0.1901,0.0362,2.0584,2.5669,3.3371,0.2697,0.0727,3010.3648,3012.3086,3020.7461,82.0068,6725.1126,0.0156,0.0174,0.0502,0.0028,0.0
abandoned,87,r.TemporalAASamples,32,1350,Profile(20260402_222745).csv,4.0814,4.9533,9.3789,0.5938,0.3525,1.2112,1.9386,2.9985,0.3058,0.0935,4.0751,4.9274,9.4369,0.588,0.3457,3.3114,3.5988,4.0805,0.1917,0.0367,2.0459,2.564,3.9172,0.2697,0.0727,3014.7687,3014.6836,3023.1211,1.599,2.5569,0.0161,0.0169,0.3697,0.0102,0.0001
abandoned,87,r.TemporalAASamples,64,1350,Profile(20260402_222800).csv,4.0713,4.9723,8.5138,0.5944,0.3534,1.1867,1.8135,2.7515,0.2734,0.0747,4.0652,4.9393,8.5651,0.5876,0.3453,3.3011,3.596,3.8896,0.1899,0.036,2.0612,2.5211,3.2968,0.2515,0.0632,3011.6742,3011.5586,3019.9961,1.5634,2.4444,0.0157,0.0164,0.0604,0.0031,0.0
abandoned,87,r.TemporalAAFilterSize,0.1,1350,Profile(20260402_222816).csv,4.07,4.8802,9.1304,0.5974,0.3569,1.1929,1.7248,2.974,0.2612,0.0682,4.0639,4.8898,9.0698,0.5916,0.35,3.3017,3.5962,3.9139,0.1911,0.0365,2.028,2.4482,3.4287,0.2473,0.0612,3012.805,3012.5586,3020.9961,1.578,2.4901,0.0155,0.0164,0.0594,0.003,0.0
abandoned,87,r.TemporalAAFilterSize,0.25,1350,Profile(20260402_222832).csv,4.078,4.9804,8.2842,0.5682,0.3229,1.2028,1.7901,2.7598,0.2749,0.0756,4.0719,4.9268,8.2914,0.561,0.3147,3.3087,3.5953,3.8967,0.1875,0.0352,2.0319,2.4887,3.3508,0.2466,0.0608,3010.5665,3010.5586,3018.9961,1.6028,2.5691,0.0155,0.0164,0.0614,0.0029,0.0
abandoned,87,r.TemporalAAFilterSize,0.5,1350,Profile(20260402_222847).csv,4.0074,4.7648,8.3668,0.5326,0.2837,1.128,1.4261,2.7074,0.1714,0.0294,4.0015,4.7589,8.3802,0.5324,0.2835,3.2951,3.5832,3.8872,0.187,0.035,1.9987,2.3809,2.9773,0.2177,0.0474,3012.8386,3012.5586,3020.9961,1.5464,2.3912,0.0155,0.0164,0.0593,0.0029,0.0
abandoned,87,r.TemporalAAFilterSize,0.7,1350,Profile(20260402_222902).csv,4.0105,4.7745,8.2169,0.5285,0.2793,1.1205,1.3994,2.8371,0.1405,0.0197,4.0043,4.7584,8.2295,0.5294,0.2803,3.2934,3.5847,3.935,0.1867,0.0349,1.9978,2.3465,2.8652,0.2017,0.0407,3009.5735,3011.8086,3020.2461,81.9861,6721.7258,0.0154,0.0164,0.0614,0.0032,0.0
abandoned,87,r.TemporalAAFilterSize,0.9,1350,Profile(20260402_222918).csv,5.3874,6.346,15.592,0.8967,0.8041,1.2529,1.5709,2.6505,0.1824,0.0333,5.3785,6.6632,15.612,1.009,1.0181,3.2852,3.6175,4.7079,0.2003,0.0401,3.3991,4.1324,5.2427,0.6369,0.4057,2459.9803,3013.3086,3021.7461,1167.4221,1362874.3712,0.0169,0.0215,0.0502,0.0033,0.0
abandoned,87,r.TemporalAAFilterSize,0.95,1350,Profile(20260402_222936).csv,4.0766,5.0148,8.3041,0.5784,0.3346,1.2001,1.8952,2.7626,0.286,0.0818,4.0705,4.9975,8.3212,0.5739,0.3293,3.3114,3.603,3.933,0.1893,0.0358,2.0292,2.4919,3.5062,0.2528,0.0639,3011.4807,3013.5586,3021.9961,82.0385,6730.3208,0.0163,0.0174,0.3707,0.0101,0.0001
abandoned,87,r.TemporalAAFilterSize,1.0,1350,Profile(20260402_222952).csv,3.9707,4.7158,8.887,0.5241,0.2746,1.0935,1.3998,1.8682,0.1448,0.021,3.9647,4.7115,8.8911,0.5271,0.2778,3.2811,3.5673,3.9373,0.1872,0.0351,1.976,2.3455,2.9172,0.2135,0.0456,3013.5977,3015.5586,3023.9961,82.0954,6739.6616,0.0154,0.0164,0.0553,0.003,0.0
abandoned,87,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260402_223007).csv,3.9856,4.7134,9.8522,0.5286,0.2794,1.0884,1.3326,2.7003,0.1393,0.0194,3.9798,4.7063,9.82,0.525,0.2756,3.2881,3.5743,3.9561,0.1867,0.0349,1.9522,2.3397,3.7774,0.2087,0.0436,3011.5608,3011.3086,3019.7461,1.5624,2.4411,0.0162,0.0164,0.3707,0.0169,0.0003
abandoned,87,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260402_223022).csv,3.9555,4.6008,8.4882,0.4989,0.2489,1.0456,1.2093,1.9557,0.0998,0.01,3.9494,4.5866,8.5038,0.4996,0.2496,3.2923,3.5774,3.7115,0.1853,0.0343,1.9207,2.2793,3.0373,0.1962,0.0385,3009.4656,3009.3086,3017.7461,1.5658,2.4516,0.0156,0.0164,0.3697,0.0102,0.0001
abandoned,87,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260402_223037).csv,3.9932,4.7524,8.4218,0.527,0.2778,1.1116,1.3769,1.9218,0.1305,0.017,3.9873,4.7404,8.4353,0.5279,0.2786,3.2954,3.5865,3.7995,0.1886,0.0356,1.9773,2.3426,2.9241,0.2041,0.0417,3011.7335,3011.5586,3019.9961,1.5677,2.4575,0.0156,0.0164,0.3666,0.01,0.0001
abandoned,87,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260402_223052).csv,4.9904,6.0911,16.102,0.8951,0.8012,1.1294,1.2599,2.8414,0.1353,0.0183,4.9818,6.4386,16.4427,0.9948,0.9896,3.2937,3.6255,4.4572,0.204,0.0416,2.9558,3.9215,5.2333,0.7062,0.4987,2611.6484,3013.3086,3021.7461,1024.7535,1050119.732,0.0159,0.0205,0.0553,0.0034,0.0
abandoned,71,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260402_223109).csv,5.128,5.993,16.6349,1.0212,1.0429,1.1432,1.3371,1.7486,0.0953,0.0091,5.1191,6.3455,16.9227,1.1426,1.3055,2.8703,3.2063,3.8603,0.1682,0.0283,3.169,4.051,4.6353,0.6992,0.4888,2391.6295,2940.3398,2948.7773,1146.1838,1313737.2172,0.0227,0.0338,0.3778,0.0182,0.0003
abandoned,71,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260402_223126).csv,5.0633,5.9941,19.3672,0.96,0.9217,1.169,1.4293,2.6657,0.1338,0.0179,5.054,6.4423,19.2309,1.0777,1.1614,2.8867,3.2246,4.3231,0.1852,0.0343,3.1295,4.0833,5.0755,0.7116,0.5064,2363.4108,2940.4648,2948.9023,1168.4457,1365265.3319,0.0258,0.0358,0.5837,0.0368,0.0014
abandoned,71,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_223143).csv,5.1254,6.0034,15.9769,0.8712,0.7591,1.1752,1.4364,3.2001,0.1342,0.018,5.1163,6.3378,15.9702,0.9954,0.9908,2.8804,3.2147,4.2077,0.1852,0.0343,3.2039,3.9663,4.3999,0.6424,0.4127,2389.6897,2943.4648,2951.9023,1150.8385,1324429.2777,0.023,0.0348,0.3707,0.0162,0.0003
abandoned,71,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_223201).csv,5.3456,6.5096,23.1088,1.0823,1.1713,1.313,2.0354,3.4991,0.3305,0.1092,5.3363,6.7913,23.0097,1.1999,1.4398,2.8855,3.2225,4.1193,0.1791,0.0321,3.3671,4.3128,5.4648,0.7279,0.5299,2342.992,2939.4648,2947.9023,1182.7725,1398950.6918,0.0241,0.0348,0.383,0.023,0.0005
abandoned,71,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_223218).csv,5.1001,5.9267,15.4872,0.8573,0.7349,1.1672,1.4094,2.3747,0.1198,0.0144,5.0914,6.3256,15.5848,0.9863,0.9728,2.87,3.2086,4.1702,0.1811,0.0328,3.1611,4.0515,4.8865,0.7045,0.4963,2350.1971,2940.4648,2948.9023,1178.2555,1388286.0321,0.0246,0.0348,0.3963,0.0297,0.0009
abandoned,71,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_223235).csv,5.2013,6.1658,20.4557,1.045,1.092,1.1595,1.3347,2.748,0.1894,0.0359,5.1925,6.6596,20.8772,1.1709,1.3709,2.8782,3.2161,3.9394,0.186,0.0346,3.2199,4.1378,5.1839,0.7295,0.5322,2414.9785,2939.4648,2947.9023,1126.2047,1268336.949,0.0242,0.0348,0.3993,0.0248,0.0006
abandoned,71,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_223252).csv,4.8455,5.9487,16.6302,0.9425,0.8883,1.1427,1.389,1.869,0.1168,0.0136,4.8368,6.255,16.9035,1.0266,1.0539,2.891,3.2241,4.1549,0.1991,0.0397,2.9235,3.9791,4.6756,0.7151,0.5114,2506.9675,2940.0898,2948.5273,1042.795,1087421.371,0.0228,0.0348,0.3922,0.0283,0.0008
abandoned,71,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_223309).csv,5.515,7.0583,23.6406,1.2262,1.5037,1.2681,2.0086,3.0553,0.3307,0.1094,5.5061,7.2218,23.6341,1.3496,1.8213,2.8959,3.2398,4.386,0.1853,0.0343,3.5119,4.5164,11.645,0.7571,0.5732,2323.425,2939.4648,2947.9023,1197.0186,1432853.5857,0.0248,0.0349,0.4147,0.0239,0.0006
abandoned,71,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_223327).csv,5.361,6.4298,20.5944,1.1024,1.2153,1.2681,1.8027,3.0687,0.2593,0.0672,5.352,6.8615,21.5292,1.2366,1.5293,2.8886,3.2314,4.1379,0.1835,0.0337,3.4075,4.2609,6.2741,0.6363,0.4049,2359.4792,2938.4648,2946.9023,1169.2398,1367121.771,0.0238,0.0348,0.3778,0.0197,0.0004
abandoned,71,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_223344).csv,5.5389,6.5776,20.0713,1.054,1.1108,1.1987,1.7468,3.0399,0.2448,0.0599,5.53,6.9329,19.9534,1.2042,1.45,2.8961,3.2286,4.3516,0.183,0.0335,3.5958,4.3828,5.5788,0.6306,0.3976,2338.6576,2939.4648,2947.9023,1185.988,1406567.487,0.0253,0.0349,0.3789,0.019,0.0004
abandoned,71,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_223403).csv,5.2532,6.696,21.4434,1.1047,1.2203,1.2419,1.9181,3.2353,0.2931,0.0859,5.2445,6.8531,21.8612,1.1955,1.4292,2.8988,3.2458,4.1501,0.196,0.0384,3.2358,4.3818,8.8166,0.806,0.6496,2387.2546,2940.2148,2948.6523,1149.6657,1321731.2208,0.0231,0.0348,0.3778,0.0216,0.0005
abandoned,71,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_223420).csv,5.0958,6.3734,23.9586,1.0745,1.1546,1.2191,1.8289,3.3791,0.2711,0.0735,5.0867,6.63,24.1612,1.1601,1.3458,2.8806,3.2321,4.2221,0.1903,0.0362,3.1087,4.217,5.5377,0.8103,0.6566,2504.7659,2940.2148,2948.6523,1044.9477,1091915.6478,0.0251,0.0348,0.386,0.0328,0.0011
abandoned,71,r.TemporalAASamples,4,1350,Profile(20260402_223437).csv,5.1731,6.1117,15.9791,0.9302,0.8654,1.1806,1.4903,2.6111,0.1731,0.03,5.164,6.5361,15.9476,1.0493,1.101,2.8762,3.2115,4.0077,0.1717,0.0295,3.2293,4.1486,5.2607,0.7209,0.5197,2372.1283,2940.4648,2948.9023,1161.7314,1349619.9104,0.0232,0.0348,0.3758,0.0182,0.0003
abandoned,71,r.TemporalAASamples,8,1350,Profile(20260402_223454).csv,5.0757,6.5342,21.2481,1.0589,1.1212,1.214,1.8353,2.813,0.2725,0.0742,5.0669,6.8604,21.2265,1.1576,1.34,2.891,3.2325,4.2051,0.1845,0.0341,3.1586,4.3349,5.6015,0.8084,0.6535,2434.0079,2941.4648,2949.9023,1112.0764,1236714.0223,0.0237,0.0348,0.3901,0.0266,0.0007
abandoned,71,r.TemporalAASamples,16,1350,Profile(20260402_223511).csv,5.1231,6.2095,15.1791,0.9476,0.898,1.1787,1.5186,3.0387,0.2021,0.0408,5.1143,6.4926,15.1616,1.0627,1.1294,2.887,3.2315,4.3034,0.189,0.0357,3.1842,4.1523,5.8534,0.7277,0.5295,2353.4325,2941.4648,2949.9023,1177.1533,1385689.776,0.023,0.0348,0.3799,0.0183,0.0003
abandoned,71,r.TemporalAASamples,32,1350,Profile(20260402_223528).csv,5.1592,6.4699,19.6338,1.0951,1.1993,1.2219,1.8214,2.85,0.2633,0.0693,5.1503,6.7506,19.5798,1.1995,1.4387,2.9082,3.2427,4.4217,0.1916,0.0367,3.2055,4.1904,5.9395,0.7368,0.5429,2394.2678,2938.0898,2946.5273,1141.8463,1303813.0845,0.0237,0.0348,0.3788,0.0252,0.0006
abandoned,71,r.TemporalAASamples,64,1350,Profile(20260402_223545).csv,5.1533,6.2842,22.1505,1.0515,1.1057,1.2111,1.7383,2.8457,0.2376,0.0565,5.1443,6.5383,22.1463,1.1425,1.3053,2.8932,3.235,3.9416,0.1815,0.0329,3.2288,4.2596,5.4202,0.7379,0.5445,2369.1982,2939.4648,2947.9023,1163.0512,1352688.164,0.0235,0.0348,0.3912,0.023,0.0005
abandoned,71,r.TemporalAAFilterSize,0.1,1350,Profile(20260402_223602).csv,5.3616,6.7928,23.6813,1.2795,1.6371,1.2832,2.0356,3.1953,0.3387,0.1148,5.3524,6.9357,24.4798,1.3709,1.8793,2.8974,3.2399,3.9328,0.181,0.0328,3.3378,4.4779,11.8586,0.7954,0.6327,2379.5008,2941.4648,2949.9023,1157.0328,1338724.8351,0.0244,0.0348,0.4096,0.0261,0.0007
abandoned,71,r.TemporalAAFilterSize,0.25,1350,Profile(20260402_223619).csv,5.0554,6.2003,15.5896,1.0045,1.0091,1.1809,1.5195,2.8268,0.2631,0.0692,5.0461,6.5337,15.5912,1.0693,1.1433,2.8792,3.2147,3.8473,0.1763,0.0311,3.1587,4.191,5.4719,0.7433,0.5525,2512.0956,2946.0898,2954.5273,1044.9281,1091874.6967,0.0239,0.0348,0.3912,0.0263,0.0007
abandoned,71,r.TemporalAAFilterSize,0.5,1350,Profile(20260402_223636).csv,5.1521,6.2212,15.7882,0.9285,0.8621,1.1565,1.3916,2.8815,0.1784,0.0318,5.1433,6.6342,15.8169,1.059,1.1214,2.9005,3.2393,4.1315,0.1893,0.0358,3.241,4.1318,5.693,0.7194,0.5175,2344.2436,2938.4648,2946.9023,1180.6941,1394038.6244,0.0241,0.0348,0.3768,0.0259,0.0007
abandoned,71,r.TemporalAAFilterSize,0.7,1350,Profile(20260402_223654).csv,5.3156,6.7291,20.4745,1.1173,1.2483,1.2745,1.9343,3.2666,0.3051,0.0931,5.3064,6.9818,20.4117,1.2227,1.495,2.8957,3.2391,3.9429,0.1803,0.0325,3.3259,4.4759,10.1835,0.8239,0.6788,2428.5926,2940.2148,2948.6523,1115.3533,1244013.0151,0.0242,0.0348,0.3881,0.0226,0.0005
abandoned,71,r.TemporalAAFilterSize,0.9,1350,Profile(20260402_223711).csv,5.522,6.7055,22.672,1.0647,1.1337,1.2253,1.876,2.8579,0.2696,0.0727,5.5128,6.9763,22.8742,1.1977,1.4344,2.9065,3.2542,4.0713,0.1895,0.0359,3.5873,4.4479,6.0981,0.6599,0.4354,2294.4023,2941.4648,2949.9023,1218.975,1485900.0406,0.0261,0.0349,0.4485,0.0275,0.0008
abandoned,71,r.TemporalAAFilterSize,0.95,1350,Profile(20260402_223729).csv,5.326,6.396,16.7926,0.9766,0.9537,1.2778,1.7866,3.7196,0.2986,0.0892,5.317,6.8011,16.9552,1.1115,1.2353,2.8796,3.2117,4.0787,0.1696,0.0288,3.394,4.2436,5.9054,0.6894,0.4752,2308.0276,2939.3398,2947.7773,1207.6701,1458466.9621,0.0251,0.0349,0.3901,0.0273,0.0007
abandoned,71,r.TemporalAAFilterSize,1.0,1350,Profile(20260402_223746).csv,5.438,6.7531,18.0993,1.0985,1.2066,1.3196,1.9711,3.1022,0.3125,0.0976,5.429,6.9474,19.1503,1.2253,1.5014,2.9005,3.2397,4.3393,0.1926,0.0371,3.4452,4.4168,5.6784,0.7328,0.537,2331.4283,2941.2148,2949.6523,1193.0824,1423445.526,0.0247,0.0349,0.3881,0.0245,0.0006
abandoned,71,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260402_223804).csv,5.2014,6.5052,19.0155,1.0527,1.1081,1.2155,1.8235,3.0106,0.2704,0.0731,5.1926,6.8404,19.161,1.1964,1.4313,2.892,3.2469,4.3496,0.1889,0.0357,3.207,4.2729,5.4122,0.7644,0.5843,2366.9041,2939.4648,2947.9023,1164.6758,1356469.605,0.024,0.0348,0.3912,0.0268,0.0007
abandoned,71,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260402_223821).csv,5.2341,6.358,16.1234,0.9925,0.9851,1.2488,1.7151,2.782,0.2459,0.0604,5.2251,6.7646,16.2228,1.1239,1.2631,2.8932,3.2402,4.1894,0.1902,0.0362,3.2842,4.2389,6.0003,0.7196,0.5179,2433.495,2943.4648,2951.9023,1114.7246,1242611.022,0.0225,0.0348,0.3809,0.0164,0.0003
abandoned,71,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260402_223838).csv,5.2431,6.1917,19.6476,0.9522,0.9067,1.2316,1.5753,3.0081,0.2143,0.0459,5.2342,6.6666,19.5843,1.1069,1.2252,2.8861,3.2118,3.9562,0.1859,0.0345,3.2916,4.1788,5.4119,0.7139,0.5097,2360.9588,2945.4648,2953.9023,1175.448,1381677.9166,0.025,0.0348,0.5817,0.0329,0.0011
abandoned,71,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260402_223855).csv,5.2039,6.2407,17.0015,1.033,1.067,1.2563,1.6332,3.3416,0.2338,0.0546,5.1947,6.6526,16.9375,1.1352,1.2887,2.8877,3.2232,4.1402,0.1943,0.0377,3.2138,4.1348,9.6463,0.7395,0.5468,2447.4741,2939.4648,2947.9023,1097.8689,1205316.0541,0.0234,0.0348,0.5899,0.0254,0.0006
abandoned,50,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260402_223912).csv,5.1996,6.272,19.2671,1.0211,1.0426,1.1913,1.6258,3.069,0.2288,0.0523,5.1909,6.6901,19.1124,1.1545,1.3329,2.5233,2.8658,3.8391,0.1729,0.0299,3.2585,4.3138,5.5993,0.7944,0.631,2176.0556,2760.7734,2769.2109,1128.6089,1273757.9997,0.0166,0.0287,0.0379,0.0048,0.0
abandoned,50,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260402_223929).csv,5.2054,6.3445,16.7215,0.9512,0.9047,1.1935,1.7755,2.9998,0.2529,0.0639,5.1962,6.7047,16.6566,1.0767,1.1594,2.5347,2.8698,3.5897,0.1668,0.0278,3.2735,4.35,5.4494,0.7882,0.6213,2172.0138,2760.7734,2769.2109,1131.5085,1280311.4604,0.0163,0.0287,0.0389,0.0043,0.0
abandoned,50,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_223947).csv,5.4289,6.608,20.191,1.0781,1.1623,1.2805,1.8712,3.2827,0.2874,0.0826,5.4198,7.0374,20.3649,1.2204,1.4895,2.5356,2.8789,3.7706,0.1687,0.0285,3.441,4.4149,5.8042,0.8044,0.6471,2149.2749,2765.7734,2774.2109,1151.7248,1326470.0502,0.0167,0.0287,0.3728,0.0108,0.0001
abandoned,50,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_224005).csv,5.1926,6.3337,14.3712,0.9729,0.9466,1.1956,1.6077,2.7029,0.2221,0.0493,5.1835,6.752,14.8896,1.117,1.2477,2.5339,2.8594,3.5854,0.1778,0.0316,3.2396,4.3229,5.6376,0.7901,0.6242,2183.7615,2762.7734,2771.2109,1125.0647,1265770.5068,0.0162,0.0286,0.0368,0.0043,0.0
abandoned,50,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_224022).csv,5.2078,6.5376,21.6295,1.0887,1.1853,1.2481,1.8275,3.5348,0.3015,0.0909,5.1986,6.8449,21.5476,1.2111,1.4666,2.5457,2.9012,3.2694,0.1739,0.0302,3.2793,4.4642,5.934,0.8493,0.7214,2167.4641,2762.7734,2771.2109,1136.6105,1291883.505,0.0166,0.0287,0.0369,0.0047,0.0
abandoned,50,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_224039).csv,5.2534,6.3833,15.1669,0.9847,0.9696,1.2025,1.718,3.0027,0.2279,0.0519,5.2449,6.8127,15.288,1.1277,1.2718,2.5279,2.8605,3.6722,0.1662,0.0276,3.2829,4.3261,5.7361,0.8015,0.6424,2134.7116,2762.7734,2771.2109,1158.584,1342316.7929,0.0165,0.0287,0.3687,0.0106,0.0001
abandoned,50,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_224056).csv,5.3152,6.7457,18.2916,1.0595,1.1225,1.2805,1.9288,3.4378,0.3016,0.091,5.306,6.9848,18.3434,1.2009,1.442,2.5406,2.8963,3.9264,0.1876,0.0352,3.3475,4.5192,5.7077,0.8225,0.6766,2168.0446,2763.5234,2771.9609,1136.9149,1292575.4559,0.0162,0.0286,0.0349,0.0044,0.0
